ORDER_DATE,SALES,PROFIT
2017-07-22,392.0,77.85
2017-07-02,392.0,77.85
2017-07-13,392.0,73.27
2017-07-03,392.0,77.85
2017-07-09,329.34,34.12
2017-07-10,392.0,73.27
2017-07-18,416.5,86.72
2017-07-04,392.0,77.85
2017-08-18,416.5,86.72
2017-08-03,392.0,109.91
2017-08-12,392.0,73.27
2017-07-31,490.0,123.64
2017-08-12,-392.0,-73.27
2017-08-12,392.0,73.27
2017-07-22,416.5,86.72
2017-07-19,392.0,77.85
2017-07-20,392.0,77.85
2017-07-28,392.0,77.85
2017-07-16,416.5,86.72
2017-07-29,416.5,86.72
2017-07-10,392.0,77.85
2017-08-14,784.0,155.71
2017-09-05,833.0,173.46
2017-07-26,392.0,73.27
2017-07-26,416.5,86.72
2017-08-08,416.5,86.72
2017-08-10,392.0,73.27
2017-09-03,392.0,77.85
2017-07-19,340.61,66.68
2017-07-27,833.0,173.46
2017-09-10,392.0,73.27
2017-07-13,392.0,77.85
2017-07-02,392.0,77.85
2017-07-22,416.5,86.72
2017-07-04,392.0,73.27
2017-08-16,392.0,73.27
2017-09-08,392.0,77.85
2017-09-18,392.0,73.27
2017-09-18,392.0,73.27
2017-08-17,416.5,86.72
2017-09-24,395.67,149.97
2017-08-27,416.5,86.72
2017-08-30,-490.0,-146.54
2017-07-23,392.0,109.91
2017-09-14,392.0,77.85
2017-08-26,392.0,73.27
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-07-22,416.5,86.72
2017-08-09,490.0,238.13
2017-07-23,490.0,146.54
2017-09-15,833.0,178.61
2017-07-17,490.0,123.64
2017-09-17,392.0,77.85
2017-09-17,392.0,77.85
2017-07-22,392.0,73.27
2017-07-18,392.0,77.85
2017-07-18,392.0,77.85
2017-08-07,490.0,123.64
2017-08-09,784.0,155.71
2017-07-19,392.0,77.85
2017-07-19,392.0,77.85
2017-07-21,392.0,77.85
2017-09-02,392.0,77.85
2017-09-02,392.0,77.85
2017-07-08,490.0,238.13
2017-07-22,392.0,77.85
2017-09-11,392.0,73.27
2017-08-08,416.5,86.72
2017-07-01,392.0,77.85
2017-07-28,490.0,146.54
2017-08-24,392.0,73.27
2017-08-07,833.0,173.46
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-09-11,833.0,212.95
2017-07-25,392.0,109.91
2017-07-30,392.0,109.91
2017-08-11,392.0,77.85
2017-08-17,416.5,89.3
2017-08-23,392.0,77.85
2017-07-31,784.0,155.71
2017-08-13,392.0,100.75
2017-07-21,416.5,86.72
2017-08-11,395.68,149.98
2017-08-30,392.0,109.91
2017-08-12,392.0,77.85
2017-09-10,416.5,89.3
2017-08-20,392.0,109.91
2017-07-26,392.0,73.27
2017-07-24,416.5,86.72
2017-07-01,1249.5,260.18
2017-07-01,416.5,86.72
2017-07-08,347.14,47.84
2017-07-26,980.0,247.3
2017-09-30,392.0,109.91
2017-07-28,416.5,89.3
2017-07-13,416.5,86.72
2017-08-05,784.0,146.55
2017-07-17,490.0,146.54
2017-09-26,392.0,77.85
2017-07-28,490.0,146.54
2017-08-02,392.0,73.27
2017-08-09,833.0,173.46
2017-07-20,392.0,77.85
2017-08-20,416.5,130.51
2017-09-12,392.0,77.85
2017-07-19,490.0,54.95
2017-09-07,833.0,173.46
2017-07-24,490.0,54.95
2017-09-08,392.0,73.27
2017-08-05,392.0,77.85
2017-08-26,392.0,73.27
2017-08-26,1176.0,219.82
2017-09-23,416.5,130.51
2017-08-27,-1960.0,-586.18
2017-09-12,490.0,54.95
2017-09-01,416.5,112.2
2017-09-08,980.0,247.3
2017-07-01,416.5,89.3
2017-09-17,392.0,109.91
2017-07-29,392.0,73.27
2017-08-26,416.5,89.3
2017-08-09,392.0,73.27
2017-07-01,416.5,114.94
2017-08-04,980.0,247.3
2017-08-28,416.5,86.72
2017-07-01,392.0,77.85
2017-08-14,980.0,247.3
2017-08-14,490.0,123.64
2017-08-14,490.0,123.64
2017-08-29,490.0,123.64
2017-07-27,392.0,77.85
2017-07-27,-392.0,-77.85
2017-07-27,392.0,77.85
2017-07-27,392.0,77.85
2017-07-27,-392.0,-77.85
2017-07-27,392.0,77.85
2017-07-09,416.5,86.72
2017-07-09,833.0,173.46
2017-09-25,374.25,69.56
2017-07-22,490.0,146.54
2017-08-02,-392.0,-100.75
2017-08-02,392.0,100.75
2017-08-02,392.0,100.75
2017-09-28,392.0,100.75
2017-08-01,416.5,86.72
2017-07-02,490.0,146.54
2017-07-03,416.5,86.72
2017-09-01,392.0,73.27
2017-07-09,980.0,293.09
2017-07-21,416.5,169.44
2017-08-02,833.0,338.89
2017-07-20,490.0,146.54
2017-07-23,336.39,39.55
2017-07-24,490.0,146.54
2017-07-30,392.0,73.27
2017-08-14,833.0,338.89
2017-08-06,392.0,73.27
2017-09-07,490.0,238.13
2017-09-30,416.5,169.44
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-07-31,392.0,73.27
2017-07-29,392.0,77.85
2017-07-29,392.0,77.85
2017-09-03,392.0,77.85
2017-08-24,392.0,73.27
2017-07-28,490.0,123.64
2017-07-30,490.0,123.64
2017-08-19,490.0,123.64
2017-09-20,490.0,123.64
2017-07-18,392.0,146.54
2017-07-23,490.0,123.64
2017-08-06,416.5,89.3
2017-08-28,490.0,123.64
2017-09-17,392.0,77.85
2017-09-18,416.5,89.3
2017-08-12,431.67,82.76
2017-08-26,857.66,161.54
2017-07-18,490.0,238.13
2017-09-08,416.5,169.44
2017-07-07,416.5,112.2
2017-08-29,416.5,112.2
2017-07-04,490.0,238.13
2017-08-06,490.0,238.13
2017-07-17,490.0,123.64
2017-07-07,416.5,86.72
2017-07-05,392.0,109.91
2017-07-18,416.5,86.72
2017-07-30,392.0,77.85
2017-07-17,416.5,89.3
2017-07-23,392.0,73.27
2017-09-10,392.0,73.27
2017-08-17,416.5,86.72
2017-08-27,416.5,86.72
2017-08-30,-490.0,-146.54
2017-07-15,416.5,89.3
2017-09-26,392.0,77.85
2017-08-05,416.5,86.72
2017-09-18,392.0,77.85
2017-07-17,392.0,77.85
2017-07-19,392.0,77.85
2017-07-06,416.5,169.44
2017-09-11,416.5,86.72
2017-09-13,416.5,86.72
2017-07-24,490.0,123.64
2017-09-07,416.5,106.47
2017-07-25,392.0,109.91
2017-08-14,392.0,109.91
2017-07-27,392.0,77.85
2017-09-02,416.46,114.92
2017-07-28,392.0,77.85
2017-08-23,392.0,77.85
2017-08-23,392.0,77.85
2017-07-15,392.0,73.27
2017-08-01,392.0,77.85
2017-09-29,392.0,109.91
2017-08-06,392.0,77.85
2017-08-07,392.0,77.85
2017-08-25,416.5,169.44
2017-08-01,392.0,77.85
2017-09-25,392.0,109.91
2017-08-16,392.0,77.85
2017-08-16,392.0,77.85
2017-08-15,490.0,123.64
2017-08-01,490.0,123.64
2017-08-01,490.0,123.64
2017-08-09,490.0,123.64
2017-07-02,416.5,169.44
2017-09-20,416.5,89.3
2017-09-01,490.0,123.64
2017-07-19,416.5,169.44
2017-08-03,416.5,169.44
2017-09-22,392.0,77.85
2017-09-27,392.0,77.85
2017-09-29,392.0,77.85
2017-07-04,392.0,77.85
2017-08-21,416.5,169.44
2017-08-28,490.0,123.64
2017-08-26,428.83,80.77
2017-07-04,490.0,238.13
2017-07-05,392.0,77.85
2017-07-09,416.5,86.72
2017-07-26,392.0,77.85
2017-07-03,416.5,89.3
2017-07-18,416.5,86.72
2017-07-18,416.5,86.72
2017-09-02,392.0,77.85
2017-08-03,392.0,109.91
2017-08-26,490.0,146.54
2017-08-30,416.5,86.72
2017-07-23,416.5,86.72
2017-07-27,490.0,238.13
2017-09-04,416.5,86.72
2017-07-30,392.0,77.85
2017-07-28,416.5,86.72
2017-07-16,392.0,77.85
2017-08-03,416.5,86.72
2017-08-29,416.5,86.72
2017-07-12,784.0,155.71
2017-09-10,392.0,73.27
2017-07-06,416.5,86.72
2017-08-17,416.5,86.72
2017-08-27,416.5,86.72
2017-08-30,-490.0,-146.54
2017-08-26,416.5,86.72
2017-09-16,416.5,86.72
2017-08-26,416.5,86.72
2017-09-18,392.0,77.85
2017-07-13,392.0,73.27
2017-07-18,784.0,155.71
2017-09-14,490.0,123.64
2017-07-15,392.0,77.85
2017-09-09,416.5,169.44
2017-09-22,416.5,86.72
2017-09-25,416.5,86.72
2017-07-28,392.0,77.85
2017-08-08,392.0,77.85
2017-07-02,392.0,73.27
2017-08-01,392.0,77.85
2017-07-08,347.14,47.84
2017-08-06,392.0,77.85
2017-07-23,490.0,54.95
2017-08-20,392.0,73.27
2017-08-08,392.0,77.85
2017-09-08,392.0,73.27
2017-09-29,392.0,77.85
2017-09-29,-490.0,-123.64
2017-08-26,784.0,146.55
2017-08-27,-490.0,-146.54
2017-08-27,-490.0,-146.54
2017-08-28,490.0,123.64
2017-07-22,392.0,73.27
2017-09-16,392.0,73.27
2017-09-17,-490.0,-146.54
2017-08-18,416.5,89.3
2017-08-18,392.0,77.85
2017-08-01,490.0,123.64
2017-08-05,490.0,123.64
2017-08-15,490.0,123.64
2017-07-19,416.5,89.3
2017-08-28,392.0,77.85
2017-08-28,416.5,89.3
2017-08-01,416.5,86.72
2017-08-15,392.0,73.27
2017-09-22,392.0,77.85
2017-09-11,392.0,77.85
2017-08-13,416.5,169.44
2017-08-01,392.0,73.27
2017-09-13,416.5,89.3
2017-08-04,490.0,146.54
2017-08-05,490.0,146.54
2017-08-18,416.5,169.44
2017-08-13,490.0,146.54
2017-09-18,392.0,77.85
2017-08-21,490.0,146.54
2017-08-21,490.0,146.54
2017-08-27,490.0,146.54
2017-08-08,392.0,73.27
2017-08-03,784.0,201.5
2017-08-07,490.0,123.64
2017-09-02,392.0,77.85
2017-08-13,392.0,146.54
2017-08-12,431.67,82.76
2017-07-10,416.5,169.44
2017-07-01,490.0,238.13
2017-07-17,490.0,238.13
2017-07-17,490.0,238.13
2017-07-01,392.0,77.85
2017-07-05,392.0,77.85
2017-07-02,784.0,155.71
2017-07-02,392.0,77.85
2017-07-02,392.0,77.85
2017-07-09,416.5,86.72
2017-07-01,392.0,77.85
2017-07-15,490.0,146.54
2017-07-04,416.5,89.3
2017-07-04,392.0,77.85
2017-07-04,490.0,123.64
2017-07-26,416.5,89.3
2017-07-02,416.5,86.72
2017-07-15,416.5,89.3
2017-07-04,416.5,89.3
2017-07-16,392.0,73.27
2017-07-27,416.5,86.72
2017-07-27,416.5,86.72
2017-07-28,392.0,73.27
2017-07-04,465.5,215.23
2017-07-04,416.5,86.72
2017-07-07,490.0,123.64
2017-07-07,392.0,77.85
2017-07-08,416.5,86.72
2017-07-10,416.5,86.72
2017-07-22,368.71,64.48
2017-07-02,392.0,77.85
2017-07-02,392.0,77.85
2017-09-06,416.5,169.44
2017-07-12,490.0,123.64
2017-07-12,490.0,238.13
2017-07-02,784.0,219.82
2017-07-09,392.0,73.27
2017-08-02,784.0,146.55
2017-07-15,490.0,238.13
2017-07-15,490.0,238.13
2017-09-16,416.5,169.44
2017-07-03,416.5,89.3
2017-07-16,416.5,86.72
2017-07-03,392.0,109.91
2017-07-11,416.5,86.72
2017-07-17,490.0,238.13
2017-07-03,416.5,89.3
2017-07-25,490.0,123.64
2017-07-26,392.0,77.85
2017-07-18,416.5,86.72
2017-07-05,392.0,77.85
2017-09-07,416.5,89.3
2017-07-05,392.0,77.85
2017-08-08,784.0,146.55
2017-07-30,490.0,123.64
2017-08-20,392.0,109.91
2017-08-24,416.5,169.44
2017-08-25,833.0,338.89
2017-07-13,416.5,89.3
2017-07-10,395.65,149.95
2017-07-05,392.0,77.85
2017-07-16,392.0,77.85
2017-07-18,416.5,89.3
2017-08-30,980.0,293.09
2017-07-28,392.0,146.54
2017-07-07,392.0,77.85
2017-07-07,392.0,77.85
2017-07-26,490.0,123.64
2017-09-08,416.5,169.44
2017-07-28,490.0,123.64
2017-08-01,392.0,77.85
2017-07-08,392.0,77.85
2017-08-11,416.5,169.44
2017-08-06,392.0,77.85
2017-07-29,416.5,86.72
2017-07-09,392.0,77.85
2017-08-18,784.0,293.09
2017-08-18,1176.0,233.56
2017-09-27,392.0,146.54
2017-07-02,392.0,77.85
2017-07-12,392.0,77.85
2017-07-12,392.0,77.85
2017-07-13,392.0,77.85
2017-07-13,392.0,77.85
2017-07-01,392.0,73.27
2017-07-02,392.0,77.85
2017-09-15,392.0,73.27
2017-07-23,392.0,73.27
2017-08-05,392.0,109.91
2017-08-15,392.0,73.27
2017-07-16,1176.0,233.56
2017-07-15,392.0,77.85
2017-09-11,784.0,146.55
2017-07-11,1960.0,952.53
2017-07-21,490.0,238.13
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-07-16,784.0,155.71
2017-08-05,392.0,73.27
2017-09-16,416.5,86.72
2017-07-22,392.0,73.27
2017-09-28,416.5,86.72
2017-08-10,392.0,77.85
2017-08-12,392.0,77.85
2017-08-18,416.5,89.3
2017-08-22,392.0,77.85
2017-08-30,392.0,77.85
2017-09-29,490.0,123.64
2017-08-02,392.0,73.27
2017-08-21,490.0,123.64
2017-08-24,490.0,123.64
2017-08-26,490.0,123.64
2017-07-01,416.5,89.3
2017-07-02,392.0,77.85
2017-07-03,784.0,155.71
2017-07-04,-980.0,-247.3
2017-07-29,490.0,146.54
2017-07-27,392.0,73.27
2017-07-27,392.0,73.27
2017-08-27,416.5,169.44
2017-08-23,980.0,247.3
2017-07-09,392.0,77.85
2017-08-04,784.0,146.55
2017-09-11,392.0,77.85
2017-09-13,392.0,77.85
2017-09-14,392.0,77.85
2017-07-16,392.0,77.85
2017-07-17,392.0,77.85
2017-07-18,784.0,155.71
2017-09-07,392.0,73.27
2017-08-29,490.0,123.64
2017-09-11,392.0,73.27
2017-08-27,392.0,73.27
2017-07-30,392.0,109.91
2017-09-27,392.0,73.27
2017-07-27,392.0,77.85
2017-08-06,416.5,112.2
2017-08-06,416.5,112.2
2017-08-07,416.5,112.2
2017-08-17,392.0,73.27
2017-07-29,392.0,77.85
2017-08-16,392.0,109.91
2017-07-05,833.0,178.61
2017-07-07,833.0,261.04
2017-07-03,392.0,73.27
2017-07-28,392.0,100.75
2017-09-19,392.0,146.54
2017-07-30,392.0,77.85
2017-07-30,392.0,77.85
2017-07-30,392.0,77.85
2017-07-30,784.0,155.71
2017-07-27,392.0,100.75
2017-07-04,416.5,86.72
2017-07-05,-490.0,-146.54
2017-08-02,416.5,86.72
2017-07-22,416.5,89.3
2017-08-13,490.0,146.54
2017-08-22,392.0,109.91
2017-07-08,392.0,73.27
2017-07-30,392.0,77.85
2017-07-11,392.0,77.85
2017-07-15,416.5,86.72
2017-07-13,392.0,77.85
2017-07-22,416.5,86.72
2017-07-23,416.5,86.72
2017-08-02,392.0,77.85
2017-07-09,392.0,109.91
2017-07-02,833.0,338.89
2017-07-22,784.0,219.82
2017-09-27,416.5,86.72
2017-09-26,416.5,112.2
2017-08-05,392.0,73.27
2017-08-17,392.0,77.85
2017-08-28,392.0,73.27
2017-08-31,392.0,73.27
2017-07-09,334.94,61.92
2017-07-10,490.0,146.54
2017-08-14,416.5,86.72
2017-08-14,416.5,86.72
2017-08-16,392.0,73.27
2017-08-07,392.0,73.27
2017-08-20,392.0,77.85
2017-09-23,416.5,86.72
2017-09-04,490.0,54.95
2017-08-09,490.0,123.64
2017-07-08,392.0,73.27
2017-09-20,490.0,54.95
2017-08-26,392.0,109.91
2017-09-11,392.0,73.27
2017-09-09,392.0,77.85
2017-08-16,392.0,77.85
2017-09-17,833.0,173.46
2017-08-20,392.0,77.85
2017-07-29,392.0,73.27
2017-09-25,416.5,86.72
2017-08-12,392.0,73.27
2017-09-23,416.5,89.3
2017-07-31,392.0,100.75
2017-08-03,416.5,112.2
2017-08-03,392.0,109.91
2017-08-10,392.0,77.85
2017-09-01,490.0,123.64
2017-08-21,392.0,100.75
2017-08-21,392.0,100.75
2017-08-21,-392.0,-100.75
2017-08-19,392.0,73.27
2017-09-09,392.0,100.75
2017-08-06,490.0,123.64
2017-08-07,490.0,123.64
2017-08-09,490.0,123.64
2017-08-09,490.0,123.64
2017-07-22,392.0,100.75
2017-08-12,490.0,123.64
2017-08-12,490.0,123.64
2017-08-13,490.0,123.64
2017-08-17,490.0,123.64
2017-08-18,490.0,123.64
2017-08-18,490.0,123.64
2017-08-19,490.0,123.64
2017-08-21,490.0,123.64
2017-08-21,490.0,123.64
2017-08-05,490.0,146.54
2017-08-07,392.0,100.75
2017-08-07,392.0,100.75
2017-07-17,392.0,77.85
2017-09-15,416.5,86.72
2017-09-15,416.5,86.72
2017-09-08,392.0,100.75
2017-09-13,416.5,89.3
2017-07-28,392.0,77.85
2017-09-21,416.5,86.72
2017-09-23,416.5,86.72
2017-08-08,392.0,77.85
2017-08-17,392.0,77.85
2017-08-17,392.0,77.85
2017-09-22,734.99,-315.98
2017-08-28,465.5,112.2
2017-07-07,392.0,73.27
2017-09-19,734.99,-315.98
2017-09-13,392.0,73.27
2017-07-17,392.0,100.75
2017-08-20,416.5,89.3
2017-08-19,392.0,100.75
2017-08-27,416.5,112.2
2017-07-16,416.5,86.72
2017-07-24,416.5,86.72
2017-07-08,833.0,338.89
2017-08-04,392.0,73.27
2017-07-01,416.5,86.72
2017-07-02,490.0,146.54
2017-09-26,392.0,73.27
2017-07-06,490.0,146.54
2017-08-18,392.0,73.27
2017-08-28,416.5,86.72
2017-08-28,416.5,86.72
2017-07-09,490.0,146.54
2017-07-22,416.5,169.44
2017-07-13,490.0,146.54
2017-08-03,416.5,169.44
2017-08-07,416.5,169.44
2017-08-07,416.5,169.44
2017-08-08,416.5,169.44
2017-07-25,490.0,146.54
2017-07-28,392.0,73.27
2017-07-30,490.0,146.54
2017-07-31,392.0,73.27
2017-08-08,392.0,73.27
2017-08-24,416.5,169.44
2017-08-12,490.0,146.54
2017-08-14,490.0,146.54
2017-08-22,392.0,77.85
2017-08-22,392.0,77.85
2017-09-10,490.0,123.64
2017-09-24,392.0,77.85
2017-07-09,416.5,89.3
2017-07-02,392.0,73.27
2017-07-20,392.0,100.75
2017-07-23,392.0,77.85
2017-08-13,416.5,86.72
2017-08-13,392.0,73.27
2017-08-13,-392.0,-73.27
2017-08-03,392.0,73.27
2017-07-29,1568.0,403.0
2017-08-06,392.0,73.27
2017-08-05,416.5,112.2
2017-08-20,392.0,73.27
2017-09-07,392.0,73.27
2017-07-01,490.0,123.64
2017-09-07,784.0,155.71
2017-07-06,490.0,123.64
2017-07-07,392.0,77.85
2017-07-09,392.0,77.85
2017-09-27,416.5,86.72
2017-08-14,392.0,77.85
2017-08-14,392.0,77.85
2017-08-14,416.5,89.3
2017-08-14,980.0,247.3
2017-09-02,980.0,247.3
2017-09-29,490.0,123.64
2017-07-06,465.5,112.2
2017-08-10,416.5,169.44
2017-08-22,392.0,146.54
2017-07-26,1249.5,267.91
2017-08-04,784.0,155.71
2017-08-04,392.0,77.85
2017-08-18,416.5,89.3
2017-09-17,784.0,155.71
2017-07-16,439.74,88.41
2017-08-18,490.0,123.64
2017-07-26,833.0,224.4
2017-08-04,416.5,112.2
2017-08-11,490.0,146.54
2017-08-27,416.5,112.2
2017-07-13,416.5,169.44
2017-07-01,392.0,77.85
2017-07-01,392.0,77.85
2017-07-01,392.0,77.85
2017-07-03,490.0,238.13
2017-07-03,490.0,238.13
2017-07-06,392.0,73.27
2017-07-08,416.5,86.72
2017-08-30,490.0,238.13
2017-07-10,490.0,238.13
2017-07-10,-490.0,-238.13
2017-07-02,784.0,155.71
2017-07-26,392.0,77.85
2017-07-14,416.5,86.72
2017-07-16,980.0,476.27
2017-07-23,490.0,123.64
2017-07-23,490.0,123.64
2017-07-03,392.0,77.85
2017-07-20,392.0,73.27
2017-08-04,392.0,109.91
2017-07-06,392.0,77.85
2017-07-05,465.5,215.23
2017-07-09,490.0,238.13
2017-07-21,392.0,77.85
2017-08-19,416.5,86.72
2017-07-07,416.5,89.3
2017-08-09,392.0,77.85
2017-08-05,416.5,86.72
2017-08-27,392.0,73.27
2017-08-06,416.5,86.72
2017-08-06,490.0,123.64
2017-08-26,392.0,77.85
2017-08-26,392.0,77.85
2017-08-08,416.5,86.72
2017-07-11,392.0,77.85
2017-07-18,416.5,86.72
2017-08-10,416.5,86.72
2017-09-04,416.5,89.3
2017-07-08,416.5,99.37
2017-07-06,392.0,73.27
2017-08-04,392.0,109.91
2017-07-29,416.5,99.37
2017-07-31,416.5,99.37
2017-09-23,392.0,146.54
2017-08-16,416.5,86.72
2017-08-16,416.5,86.72
2017-09-30,392.0,77.85
2017-09-09,392.0,77.85
2017-09-09,392.0,77.85
2017-08-13,416.5,99.37
2017-09-26,416.5,89.3
2017-08-02,392.0,77.85
2017-07-15,392.0,77.85
2017-08-12,416.5,169.44
2017-09-11,416.5,106.47
2017-07-17,-392.0,-77.85
2017-07-17,392.0,77.85
2017-07-17,392.0,77.85
2017-07-17,392.0,77.85
2017-09-16,416.5,89.3
2017-08-29,490.0,123.64
2017-09-20,490.0,123.64
2017-09-22,416.5,86.72
2017-07-19,392.0,77.85
2017-09-20,490.0,123.64
2017-07-21,490.0,123.64
2017-09-02,392.0,73.27
2017-07-20,392.0,77.85
2017-07-24,392.0,73.27
2017-07-25,490.0,123.64
2017-08-05,490.0,123.64
2017-07-07,784.0,146.55
2017-08-14,416.5,169.44
2017-07-23,392.0,77.85
2017-07-28,416.5,86.72
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-08-24,416.5,89.3
2017-08-25,392.0,73.27
2017-09-10,416.5,86.72
2017-07-22,416.5,112.2
2017-07-25,392.0,77.85
2017-09-19,416.5,106.47
2017-07-25,392.0,77.85
2017-09-23,392.0,73.27
2017-07-27,392.0,77.85
2017-07-04,784.0,155.71
2017-08-27,784.0,146.55
2017-08-13,392.0,77.85
2017-07-30,490.0,123.64
2017-08-13,392.0,146.54
2017-08-04,784.0,155.71
2017-08-06,392.0,77.85
2017-09-09,392.0,77.85
2017-08-06,416.5,86.72
2017-09-20,490.0,146.54
2017-07-30,392.0,73.27
2017-08-01,392.0,77.85
2017-07-13,392.0,77.85
2017-09-23,392.0,73.27
2017-09-02,416.5,86.72
2017-07-30,392.0,73.27
2017-09-20,416.5,86.72
2017-09-20,416.5,86.72
2017-08-12,392.0,77.85
2017-07-25,416.5,86.72
2017-08-27,392.0,73.27
2017-08-27,-392.0,-73.27
2017-08-27,392.0,73.27
2017-07-26,490.0,54.95
2017-07-21,416.5,169.44
2017-09-09,784.0,146.55
2017-08-21,392.0,73.27
2017-09-21,490.0,54.95
2017-09-02,416.5,112.2
2017-07-15,416.5,86.72
2017-07-15,392.0,100.75
2017-08-19,392.0,73.27
2017-07-21,416.5,86.72
2017-09-18,784.0,146.55
2017-08-06,416.5,86.72
2017-08-29,392.0,77.85
2017-08-03,392.0,73.27
2017-07-25,392.0,109.91
2017-08-08,392.0,100.75
2017-09-03,392.0,77.85
2017-07-09,392.0,100.75
2017-08-07,490.0,123.64
2017-07-02,392.0,77.85
2017-09-20,416.5,112.2
2017-08-30,490.0,123.64
2017-09-02,490.0,123.64
2017-08-28,416.5,86.72
2017-09-05,490.0,123.64
2017-09-09,490.0,123.64
2017-09-19,490.0,123.64
2017-09-22,490.0,123.64
2017-09-23,490.0,123.64
2017-09-09,416.5,86.72
2017-09-09,833.0,173.46
2017-09-13,392.0,77.85
2017-09-22,490.0,-210.64
2017-09-08,392.0,77.85
2017-07-22,392.0,77.85
2017-09-19,490.0,-210.64
2017-09-20,392.0,77.85
2017-07-30,392.0,100.75
2017-07-31,392.0,100.75
2017-08-10,392.0,73.27
2017-07-03,490.0,146.54
2017-07-22,416.5,169.44
2017-07-03,392.0,77.85
2017-08-09,416.5,169.44
2017-08-10,833.0,338.89
2017-07-29,392.0,73.27
2017-09-08,490.0,123.64
2017-08-04,392.0,73.27
2017-09-09,416.5,112.2
2017-09-14,416.5,169.44
2017-07-07,490.0,123.64
2017-09-12,490.0,146.54
2017-09-02,416.5,86.72
2017-07-20,416.5,89.3
2017-07-22,392.0,100.75
2017-07-28,392.0,77.85
2017-08-17,1176.0,219.82
2017-08-22,392.0,77.85
2017-09-21,392.0,77.85
2017-09-16,392.0,73.27
2017-07-23,490.0,123.64
2017-07-25,392.0,77.85
2017-07-30,490.0,123.64
2017-08-02,490.0,123.64
2017-08-02,392.0,77.85
2017-09-04,490.0,123.64
2017-09-18,490.0,123.64
2017-07-19,392.0,77.85
2017-08-03,490.0,123.64
2017-08-22,392.0,77.85
2017-09-29,392.0,77.85
2017-07-31,430.68,82.07
2017-08-19,432.08,83.05
2017-08-13,416.5,169.44
2017-08-15,416.5,169.44
2017-07-26,833.0,224.4
2017-07-01,416.5,86.72
2017-07-06,490.0,123.64
2017-07-07,392.0,77.85
2017-07-08,392.0,73.27
2017-07-02,392.0,77.85
2017-07-15,490.0,238.13
2017-07-11,416.5,86.72
2017-07-21,490.0,146.54
2017-08-19,416.5,89.3
2017-08-03,416.5,86.72
2017-08-05,395.67,149.97
2017-09-02,392.0,73.27
2017-07-12,392.0,77.85
2017-08-18,416.5,86.72
2017-07-31,490.0,238.13
2017-08-26,416.5,89.3
2017-08-20,392.0,73.27
2017-07-16,392.0,77.85
2017-08-05,416.5,86.72
2017-08-06,416.5,86.72
2017-08-06,416.5,86.72
2017-08-10,416.5,86.72
2017-09-03,416.5,86.72
2017-07-28,392.0,73.27
2017-08-30,490.0,146.54
2017-07-10,392.0,73.27
2017-07-19,336.86,39.92
2017-08-15,490.0,238.13
2017-09-25,490.0,238.13
2017-09-17,490.0,238.13
2017-09-04,416.5,86.72
2017-09-04,490.0,238.13
2017-09-05,416.5,86.72
2017-09-09,490.0,123.64
2017-09-12,416.5,86.72
2017-08-26,416.5,86.72
2017-08-31,416.5,169.44
2017-07-24,392.0,77.85
2017-09-08,416.5,106.47
2017-09-14,416.5,169.44
2017-09-17,416.5,169.44
2017-09-27,416.5,86.72
2017-09-21,416.5,86.72
2017-07-27,392.0,77.85
2017-07-27,392.0,77.85
2017-07-28,392.0,77.85
2017-09-30,833.0,173.46
2017-09-30,490.0,238.13
2017-08-23,392.0,77.85
2017-07-30,416.5,89.3
2017-08-01,392.0,77.85
2017-08-03,416.5,130.51
2017-08-15,784.0,155.71
2017-09-13,416.5,112.2
2017-08-01,392.0,77.85
2017-08-01,392.0,77.85
2017-08-02,392.0,77.85
2017-08-04,392.0,77.85
2017-08-11,392.0,73.27
2017-08-15,490.0,123.64
2017-08-07,392.0,77.85
2017-08-07,392.0,77.85
2017-08-07,392.0,77.85
2017-08-10,490.0,54.95
2017-08-08,392.0,77.85
2017-08-16,490.0,54.95
2017-08-16,490.0,54.95
2017-09-29,490.0,123.64
2017-08-20,392.0,77.85
2017-08-12,416.5,89.3
2017-08-13,392.0,77.85
2017-08-14,392.0,77.85
2017-09-29,416.5,86.72
2017-08-10,392.0,77.85
2017-08-08,490.0,123.64
2017-08-20,784.0,155.71
2017-08-20,392.0,77.85
2017-08-12,490.0,123.64
2017-08-18,490.0,123.64
2017-08-24,490.0,123.64
2017-08-22,833.0,178.61
2017-09-13,490.0,123.64
2017-09-20,490.0,123.64
2017-08-25,392.0,77.85
2017-09-17,392.0,146.54
2017-07-16,392.0,77.85
2017-08-27,416.5,89.3
2017-08-29,392.0,77.85
2017-09-01,490.0,123.64
2017-09-02,392.0,77.85
2017-09-03,392.0,77.85
2017-08-30,392.0,73.27
2017-07-10,490.0,146.54
2017-09-07,392.0,77.85
2017-09-07,392.0,77.85
2017-09-07,392.0,77.85
2017-09-07,392.0,77.85
2017-09-09,392.0,77.85
2017-09-10,392.0,77.85
2017-09-10,416.5,89.3
2017-09-12,392.0,77.85
2017-07-31,392.0,73.27
